DMR.ID,term,df,Deviance,Resid..Df,Resid..Dev,p.value,p.adj
chrScaffold_08_49470569_49470584,TimePoint,3,93.9384871814252,4,13.0298510300577,3.12197956384528e-20,5.01396456130649e-20
chrScaffold_08_49845054_49845196,TimePoint,3,266.664355823218,10,188.682501786943,1.62597166722912e-57,1.07841472199467e-56
chrScaffold_08_49857946_49857971,TimePoint,3,76.1238121621114,10,52.1975688420832,2.08075651860065e-16,2.84625222778484e-16
chrScaffold_08_5043817_5043828,TimePoint,3,79.4639724274059,9,97.1498839432713,3.99952592129114e-17,5.64720173236389e-17
chrScaffold_08_5102159_5102195,TimePoint,3,165.652897125516,9,61.0271773432544,1.10425249675118e-35,3.51014977594223e-35
chrScaffold_08_51874420_51874487,TimePoint,2,314.959928599734,3,14.8175123602286,4.04874564848201e-69,3.68813190678158e-68
chrScaffold_08_53659184_53659278,TimePoint,3,184.959096284224,10,113.831584824964,7.48944725511189e-40,2.88073723574366e-39
chrScaffold_08_54143192_54143198,TimePoint,3,11.1096943413478,9,205.602678950885,0.0111472665039111,0.0112204232980303
chrScaffold_08_54190506_54190546,TimePoint,3,101.962045360968,8,60.2302797706252,5.88275704319641e-22,1.04007822651326e-21
chrScaffold_08_55571311_55571384,TimePoint,3,120.69229047205,9,90.5011994945158,5.47440114688906e-26,1.16818960125789e-25
chrScaffold_08_55761725_55761826,TimePoint,3,344.637740330661,11,88.5639671089047,2.16143284366099e-74,2.43309917355232e-73
chrScaffold_08_55770201_55770231,TimePoint,3,137.653228566328,11,63.4054851724225,1.21181348101227e-29,3.05317277454221e-29
chrScaffold_08_55774290_55774381,TimePoint,3,275.696184269241,11,72.0597831012415,1.80740910879904e-59,1.27453504396346e-58
chrScaffold_08_55775791_55775823,TimePoint,3,74.4270694680696,11,59.0097656105538,4.80722675058312e-16,6.41137741626684e-16
chrScaffold_08_55809584_55809670,TimePoint,3,74.6236883996256,11,80.0999630014551,4.36272115852678e-16,5.83121880339037e-16
chrScaffold_08_57410619_57410642,TimePoint,3,96.3269492945877,7,45.3608982330721,9.5746530824101e-21,1.58758099082665e-20
chrScaffold_08_58569140_58569159,TimePoint,3,61.2539057590584,12,156.780015144846,3.17186287842595e-13,3.80437512397716e-13
chrScaffold_08_60345524_60345549,TimePoint,3,123.426297277916,10,201.032029344301,1.4107201022247e-26,3.11322583710378e-26
chrScaffold_08_60446436_60446525,TimePoint,3,91.3679449902517,10,187.720460384984,1.11356965873739e-19,1.73835874207477e-19
chrScaffold_08_6443038_6443060,TimePoint,3,144.261995327113,6,71.6378514971988,4.55408919094829e-31,1.2227281044406e-30
chrScaffold_08_674011_674054,TimePoint,3,138.802979835521,12,141.325370431503,6.84780009831443e-30,1.74320554369955e-29
chrScaffold_08_7644710_7644726,TimePoint,3,185.954179813083,7,81.5893747026492,4.56586306505536e-40,1.76729147660029e-39
chrScaffold_08_7645237_7645305,TimePoint,3,192.195221027357,10,299.321018545782,2.04829101477256e-41,8.32203005008587e-41
chrScaffold_08_8009954_8010210,TimePoint,3,687.104500720741,9,235.934165334284,1.31291186088106e-148,5.96645501222614e-147
chrScaffold_08_8021169_8021248,TimePoint,3,106.717529108009,10,47.2538829629665,5.58026457370379e-23,1.03428770875144e-22
chrScaffold_08_8026231_8026239,TimePoint,3,139.95756339409,5,0.00301764404747292,3.86020135442929e-30,1.00136724352743e-29
chrScaffold_08_8350410_8350522,TimePoint,3,63.8879396069031,12,77.6831869680842,8.67370379877421e-14,1.05686539832135e-13
chrScaffold_08_926461_926534,TimePoint,3,849.431249168351,6,553.4228698885,8.22929101016117e-184,7.76718466882135e-182
chrScaffold_09_10203073_10203088,TimePoint,3,37.340567504572,12,97.80312802303,3.89784975703309e-08,4.13010505343661e-08
chrScaffold_09_10316080_10316104,TimePoint,3,66.3972409932824,11,80.2463066147701,2.52020866798205e-14,3.12985428705868e-14
chrScaffold_09_10401978_10402007,TimePoint,3,60.1491262921294,9,90.3357450192476,5.46243389068911e-13,6.50719066395683e-13
chrScaffold_09_10895956_10896023,TimePoint,3,178.708559920153,9,159.861492539086,1.67630146512703e-38,6.08527188671853e-38
chrScaffold_09_1117047_1117229,TimePoint,3,68.4109266925464,12,130.487818578866,9.3427227379036e-15,1.17816246653728e-14
chrScaffold_09_1155056_1155132,TimePoint,3,105.76039846662,12,279.699767247217,8.96545957524271e-23,1.65174457940282e-22
chrScaffold_09_12278488_12278527,TimePoint,3,106.77013610176,12,194.549825754982,5.43671282353376e-23,1.01073433855696e-22
chrScaffold_09_1862481_1862537,TimePoint,3,323.550897348985,12,275.408604455045,7.94443116839249e-70,7.61548206532624e-69
chrScaffold_09_19651839_19651852,TimePoint,3,201.886219447527,4,26.9575129836965,1.65041546683409e-43,7.28438768994758e-43
chrScaffold_09_20739217_20739249,TimePoint,3,81.6145267825101,12,174.54216021249,1.38255129561004e-17,1.98640566711185e-17
chrScaffold_09_21138020_21138043,TimePoint,3,77.8786496996881,10,27.8723544044147,8.7496014399273e-17,1.21997283713532e-16
chrScaffold_09_21138763_21138778,TimePoint,3,70.7818881441559,6,129.84690136948,2.90281963962298e-15,3.73350073146477e-15
chrScaffold_09_21157371_21157474,TimePoint,3,201.367940907872,10,313.737209254414,2.13591183819883e-43,9.32656165647673e-43
chrScaffold_09_21159873_21159960,TimePoint,3,292.439817992587,11,73.6466197957501,4.30463390716139e-63,3.32187786420568e-62
chrScaffold_09_21168762_21168798,TimePoint,3,212.623743467395,8,42.2300936816081,7.89069066368979e-46,3.88830419451702e-45
chrScaffold_09_2166292_2166968,TimePoint,3,178.291078945687,12,129.906255469983,2.06302595744352e-38,7.40155804030175e-38
chrScaffold_09_22974569_22974594,TimePoint,3,113.849218925213,4,32.5535365620439,1.62864687009759e-24,3.22314469291893e-24
chrScaffold_09_2326160_2326228,TimePoint,3,181.61103563629,8,172.09913611656,3.9586559981119e-39,1.48087527734247e-38
chrScaffold_09_23792724_23792742,TimePoint,3,122.640999335308,10,126.145139453197,2.08258207635593e-26,4.54684734464187e-26
chrScaffold_09_24075449_24075456,TimePoint,3,41.2560581419668,5,82.0205102656867,5.7704944179498e-09,6.21632717368254e-09
chrScaffold_09_24886309_24886338,TimePoint,3,38.0449653795907,7,246.217134973394,2.76519188186244e-08,2.94011303210157e-08
chrScaffold_09_25251238_25251288,TimePoint,3,33.9940875536076,9,46.9045169559204,1.98688975004141e-07,2.08368694299215e-07
chrScaffold_09_28132707_28132786,TimePoint,3,164.510761862157,7,42.5725507463905,1.94802905095926e-35,6.14455435868128e-35
chrScaffold_09_28534319_28534344,TimePoint,3,189.754920732352,7,39.1546805179873,6.89524942025025e-41,2.74690618137891e-40
chrScaffold_09_29356095_29356362,TimePoint,3,418.765534382382,11,435.720233634928,1.90624414758874e-90,2.99866867832229e-89
chrScaffold_09_32588072_32588109,TimePoint,3,84.1814953950546,11,162.999112816751,3.88900955287826e-18,5.70791234615026e-18
chrScaffold_09_33266779_33266886,TimePoint,3,221.136400651584,10,109.289580349623,1.14041172687471e-47,5.73477536424291e-47
chrScaffold_09_34479345_34479416,TimePoint,3,100.816540765015,5,24.1313273461405,1.03733187576672e-21,1.80796336870137e-21
chrScaffold_09_35313976_35314016,TimePoint,3,57.5560226565998,11,93.0105387233495,1.95529387782756e-12,2.29144755309877e-12
chrScaffold_09_35446706_35446770,TimePoint,3,74.3332756739186,10,101.173623645748,5.0349473014153e-16,6.70052097487698e-16
chrScaffold_09_35667039_35667111,TimePoint,3,128.782706127997,2,30.7151387942131,9.894489538196e-28,2.26080794476099e-27
chrScaffold_09_36125656_36125686,TimePoint,3,32.1801992466849,11,111.554204843233,4.7952289182125e-07,4.98622532427689e-07
chrScaffold_09_36217352_36217452,TimePoint,3,85.319892811243,11,57.314873963022,2.21559037270154e-18,3.27139517124524e-18
chrScaffold_09_36752776_36752862,TimePoint,3,141.896267496806,8,69.1438941994792,1.4742512029032e-30,3.89012091604781e-30
chrScaffold_09_37403470_37403495,TimePoint,3,22.2300262089591,9,184.025331583567,5.84228936061378e-05,5.94895356470797e-05
chrScaffold_09_37887973_37888041,TimePoint,3,307.217147171905,9,97.927141284793,2.72717940141998e-66,2.30775801761539e-65
chrScaffold_09_3790321_3790348,TimePoint,3,180.574993442026,11,257.175069998182,6.62662893320166e-39,2.44905834368628e-38
chrScaffold_09_4839532_4839593,TimePoint,3,162.374214514333,8,157.175749712511,5.63295498821167e-35,1.75422227678572e-34
chrScaffold_09_4856448_4856478,TimePoint,3,91.0648546240563,10,106.805008793134,1.29367867686441e-19,2.00675567195023e-19
chrScaffold_09_4982422_4982435,TimePoint,3,30.1701457482669,12,73.5343514946936,1.27087825070524e-06,1.31481249040079e-06
chrScaffold_09_563360_563381,TimePoint,3,187.627056346763,11,103.766048915085,1.98694855430104e-40,7.73963770199167e-40
chrScaffold_09_5634351_5634557,TimePoint,3,74.9865404313772,12,115.24828896128,3.64746681421544e-16,4.91266935350421e-16
chrScaffold_09_5870718_5870724,TimePoint,3,91.0900834928183,5,65.317257072809,1.27763532837723e-19,1.98437790875805e-19
chrScaffold_09_5971583_5971637,TimePoint,3,325.879169959726,7,256.631697906484,2.48904258401258e-70,2.40476791384522e-69
chrScaffold_09_7140954_7141034,TimePoint,3,88.0711511112725,4,73.6640097157183,5.68590029424535e-19,8.60246567329105e-19
chrScaffold_09_7553874_7553943,TimePoint,3,499.782077946207,6,81.6053836795679,5.31982654498682e-108,1.16561199476765e-106
chrScaffold_09_7814828_7814870,TimePoint,3,234.757940252842,8,120.51245776355,1.29434329616165e-50,7.12179024390289e-50
chrScaffold_09_8410167_8410246,TimePoint,3,110.075515314959,6,26.1493934163568,1.0570219179515e-23,2.02019609552412e-23
chrScaffold_09_8589591_8589623,TimePoint,3,108.523088575798,6,53.0694576298147,2.28118146084298e-23,4.30616869608359e-23
chrScaffold_09_9535141_9535171,TimePoint,3,55.324021008739,6,115.304905531849,5.85579521813013e-12,6.77835918174119e-12
chrScaffold_10_10225939_10226043,TimePoint,3,54.9257907890659,9,59.0036860243893,7.12107897564519e-12,8.21972145166195e-12
chrScaffold_10_10624084_10624143,TimePoint,3,102.905756598659,12,104.986867942189,3.68654231916245e-22,6.57469102559932e-22
chrScaffold_10_110455_110500,TimePoint,3,334.148341730851,10,314.48963352427,4.03471778021426e-72,4.23128095412213e-71
chrScaffold_10_12073191_12073231,TimePoint,3,50.2046144052355,10,88.6839868955222,7.22643469905908e-11,8.14966486741314e-11
chrScaffold_10_12258505_12258514,TimePoint,3,114.161405765163,8,86.8359380493671,1.39514991617005e-24,2.77897556354001e-24
chrScaffold_10_13036005_13036034,TimePoint,3,156.161194522551,12,101.748627739766,1.23455067320429e-33,3.66778129787326e-33
chrScaffold_10_13496369_13496401,TimePoint,3,58.1027036044935,11,137.995956876986,1.49446931101351e-12,1.76488339231336e-12
chrScaffold_10_13610790_13611076,TimePoint,3,181.774119092899,10,230.679471209827,3.65029057529551e-39,1.37389771039497e-38
chrScaffold_10_15694575_15694765,TimePoint,3,91.5058022187989,10,69.1307376688824,1.04016568862557e-19,1.62791237237701e-19
chrScaffold_10_15965305_15965341,TimePoint,3,114.864400283007,12,149.42677062641,9.84641040582652e-25,1.97088834713689e-24
chrScaffold_10_1598829_1598871,TimePoint,3,120.775162841269,7,127.69082677919,5.25397198840927e-26,1.12310516198226e-25
chrScaffold_10_16193982_16194024,TimePoint,3,64.629045436787,9,85.1233375975117,6.02150976303829e-14,7.36629359845262e-14
chrScaffold_10_23106415_23106476,TimePoint,3,237.950779995226,9,189.736558553377,2.64023172649849e-51,1.4997983001915e-50
chrScaffold_10_23633936_23634189,TimePoint,3,54.3688114756288,8,46.1185877593931,9.36172668147837e-12,1.07454056484321e-11
chrScaffold_10_23859927_23859940,TimePoint,3,203.519287879289,6,28.1339570261738,7.32334373304122e-44,3.30358189722117e-43
chrScaffold_10_2665730_2665783,TimePoint,3,118.428289956372,2,1.31087566716381,1.68233767734839e-25,3.51657296440626e-25
chrScaffold_10_27403087_27403148,TimePoint,3,46.0971895948863,12,69.1759011682461,5.40794169259471e-10,5.94582836632052e-10
chrScaffold_10_28345825_28345845,TimePoint,3,107.110968087041,11,105.922677301772,4.59203456381368e-23,8.56295806960392e-23
chrScaffold_10_29494843_29494905,TimePoint,2,177.434175728847,4,51.0491891600388,2.9556859690487e-39,1.11588513354546e-38
chrScaffold_10_30209256_30209281,TimePoint,3,50.5108823554418,11,140.575711755909,6.21856150861065e-11,7.03241932817076e-11
chrScaffold_10_30348312_30348442,TimePoint,3,95.1716786130702,11,123.52182874395,1.6959769145534e-20,2.76723892840029e-20
chrScaffold_10_304_504,TimePoint,3,509.889220674073,12,348.064517925061,3.43154554788863e-110,7.94435167407425e-109
chrScaffold_10_32848429_32848464,TimePoint,3,231.51037072207,7,118.713752919496,6.52005028350286e-50,3.52427387570837e-49
chrScaffold_10_33231231_33231253,TimePoint,3,129.956471606923,11,197.161718646093,5.52654697525367e-28,1.2770382558637e-27
chrScaffold_10_33843648_33843691,TimePoint,3,396.843699348699,12,385.536456879188,1.06862583258877e-85,1.49000442793911e-84
chrScaffold_10_3464310_3464352,TimePoint,3,77.4250946494271,10,121.660462122358,1.09456015631805e-16,1.51925940249123e-16
chrScaffold_10_39678212_39678244,TimePoint,3,171.461925697172,10,225.575590727868,6.15248995812925e-37,2.06259704334005e-36
chrScaffold_10_401909_401969,TimePoint,3,382.058488821103,7,90.1816646340844,1.70290551342438e-82,2.32162784996858e-81
chrScaffold_10_40948829_40948962,TimePoint,3,67.4998485721992,7,240.071966460255,1.46380204178095e-14,1.83273990333187e-14
chrScaffold_10_41563664_41563782,TimePoint,3,121.347223000726,11,197.058943644649,3.9561798511307e-26,8.50128314770117e-26
chrScaffold_10_42174255_42174264,TimePoint,3,43.2063534209788,8,65.0575701785124,2.22483231720674e-09,2.4094168166043e-09
chrScaffold_10_43060691_43060785,TimePoint,3,33.791564255722,12,101.170144145331,2.19242188794168e-07,2.29335179582646e-07
chrScaffold_10_43077905_43077937,TimePoint,3,118.560567234251,9,108.942742038797,1.57553457837523e-25,3.29894356257067e-25
chrScaffold_10_44132929_44132991,TimePoint,3,52.7674138474349,12,99.9899631619444,2.05509948224465e-11,2.3456809904318e-11
chrScaffold_10_44346029_44346167,TimePoint,3,75.1743666290297,12,141.094324460602,3.3245641344714e-16,4.50744772706785e-16
chrScaffold_10_44812556_44812566,TimePoint,3,116.449651250754,6,35.5457204310624,4.48715682323134e-25,9.19155496177771e-25
chrScaffold_10_45001437_45001707,TimePoint,3,69.9350264147628,11,252.421784160155,4.40728718796808e-15,5.60969022783904e-15
chrScaffold_10_45915045_45915087,TimePoint,3,157.099357635258,12,217.40599291568,7.74593296677943e-34,2.31247195869547e-33
chrScaffold_10_46346995_46347332,TimePoint,3,792.004997321834,10,962.1043932737,2.34504589902841e-171,1.91824754540524e-169
chrScaffold_10_4684858_4684949,TimePoint,3,22.0119911206552,11,78.1779398687739,6.48574421467024e-05,6.59321305004174e-05
chrScaffold_10_48558042_48558128,TimePoint,3,162.879035385909,10,81.9631533406944,4.38310367685097e-35,1.37195617640208e-34
chrScaffold_10_48708651_48708681,TimePoint,3,122.403441881272,9,182.375570082537,2.34300252553378e-26,5.09727677097509e-26
chrScaffold_10_48864262_48864271,TimePoint,3,31.7835741407474,6,149.723699632265,5.81295312748412e-07,6.03936789790263e-07
chrScaffold_10_4953576_4953592,TimePoint,3,135.236132841704,6,270.010944985082,4.02262738079353e-29,9.81265168237309e-29
chrScaffold_10_5287452_5287493,TimePoint,3,169.375855985938,10,107.981985353975,1.73543262936944e-36,5.67833556329679e-36
chrScaffold_10_53866474_53866485,TimePoint,3,334.799796466381,11,329.41937072231,2.91589576217264e-72,3.1111340001616e-71
chrScaffold_10_5692240_5692576,TimePoint,3,132.508410659235,12,184.833206891421,1.55764029542783e-28,3.71833588033065e-28
chrScaffold_10_6635533_6635548,TimePoint,3,89.9147012619191,9,45.2554502256251,2.28495722875805e-19,3.50017792719867e-19
chrScaffold_10_8268572_8268748,TimePoint,3,284.677161659157,8,105.453777734916,2.05955677786516e-61,1.53156131299427e-60
chrScaffold_10_8833790_8833998,TimePoint,3,102.70671681819,9,213.419686498508,4.06843798688159e-22,7.24524442656562e-22
chrScaffold_10_9202726_9202904,TimePoint,3,109.716986794714,12,167.748613993861,1.26252968423671e-23,2.40921294332573e-23
chrScaffold_10_9372576_9372739,TimePoint,3,124.917064835578,11,90.1629985739992,6.73427453289837e-27,1.51892552424013e-26
chrScaffold_10_9409974_9410008,TimePoint,3,136.876068073339,10,167.72418415961,1.78230542835235e-29,4.46303828691497e-29
chrScaffold_10_9660995_9661019,TimePoint,3,77.0973053596347,12,159.583980838189,1.28682613498669e-16,1.77808070678904e-16
chrScaffold_11_11487620_11487656,TimePoint,3,114.049777634264,12,180.421024727955,1.47452389400016e-24,2.9323189917961e-24
chrScaffold_11_11703187_11703212,TimePoint,3,86.3494755066657,5,27.7834521256264,1.33187803814123e-18,1.98809531970717e-18
chrScaffold_11_11868573_11868596,TimePoint,3,78.4100385888764,12,93.5706412967616,6.73036860846101e-17,9.4056518024848e-17
chrScaffold_11_1237568_1237579,TimePoint,2,69.3684229909752,2,10.6461426575464,8.64646003279873e-16,1.13346222865855e-15
chrScaffold_11_13713896_13713920,TimePoint,3,67.3646699602933,9,85.602557738155,1.56463512483193e-14,1.9569901102638e-14
chrScaffold_11_14652953_14653056,TimePoint,3,106.815756073786,7,39.1069266903988,5.31521961375175e-23,9.89647111695508e-23
chrScaffold_11_15550175_15550268,TimePoint,3,155.141632730824,4,9.97244290096807,2.04879970138811e-33,6.02848257458804e-33
chrScaffold_11_15618399_15618416,TimePoint,3,91.1436987177893,8,96.0933132571807,1.24419820907266e-19,1.93489379281641e-19
chrScaffold_11_16391948_16391962,TimePoint,3,33.3240160204099,8,79.7628340409078,2.75163884930848e-07,2.87586104608305e-07
chrScaffold_11_16726240_16726269,TimePoint,3,154.548696152598,12,183.521778511074,2.75063570097465e-33,8.03578572641879e-33
chrScaffold_11_17055513_17055620,TimePoint,3,176.904839925085,12,173.81171823893,4.11004422247453e-38,1.46174616260181e-37
chrScaffold_11_17212802_17212847,TimePoint,3,373.269028543899,11,317.916686255805,1.36386130569577e-80,1.76153454956706e-79
chrScaffold_11_17454984_17455052,TimePoint,3,1040.96333515073,9,234.398306668284,2.33753554254715e-225,3.18684012300595e-223
chrScaffold_11_18579584_18579630,TimePoint,3,167.151728057557,11,243.642696248205,5.24244895446391e-36,1.68389656207519e-35
chrScaffold_11_18580900_18580987,TimePoint,3,33.9013684754689,12,169.631648543381,2.07848345329477e-07,2.17788146643269e-07
chrScaffold_11_18750623_18750678,TimePoint,3,62.8972023820764,11,87.3419274870152,1.41269689535868e-13,1.71113434413139e-13
chrScaffold_11_19242182_19242207,TimePoint,2,127.386361301442,2,28.9409134621598,2.17973204282805e-28,5.14332926259618e-28
chrScaffold_11_19350315_19350384,TimePoint,3,95.2252654978062,12,243.353578001724,1.65159451983808e-20,2.69841075345049e-20
chrScaffold_11_20127955_20127986,TimePoint,3,173.670139912867,12,217.46029532956,2.05253399283659e-37,7.03480226036452e-37
chrScaffold_11_21721358_21721665,TimePoint,2,699.51109879681,5,74.7168126144791,1.26792884269226e-152,7.40832709515908e-151
chrScaffold_11_23220552_23220573,TimePoint,3,42.5196819861064,8,87.0454130577078,3.11228433208367e-09,3.35863929240691e-09
chrScaffold_11_23752894_23753188,TimePoint,3,44.982221741051,12,125.334707008575,9.33354994508387e-10,1.02252373059088e-09
chrScaffold_11_24084388_24084453,TimePoint,3,159.090468554207,12,137.291905673154,2.88011883996997e-34,8.76899706363067e-34
chrScaffold_11_24565898_24565935,TimePoint,3,49.5363896760038,8,146.650983457396,1.00283114555649e-10,1.12784034426931e-10
chrScaffold_11_25917289_25917350,TimePoint,3,365.539237892796,11,351.534203495374,6.43803524451922e-79,7.89946924502509e-78
chrScaffold_11_26049225_26049321,TimePoint,3,179.313218852557,11,428.19563221775,1.24101640016745e-38,4.53192596132579e-38
chrScaffold_11_26298981_26299112,TimePoint,3,89.0868825190382,12,363.327580068857,3.44089646603164e-19,5.2316976007693e-19
chrScaffold_11_27653198_27653219,TimePoint,3,178.957625029747,7,93.5802235014942,1.4810421637227e-38,5.3923998067886e-38
chrScaffold_11_27869234_27869446,TimePoint,3,8.41608886884354,8,61.3083049906206,0.038151347338197,0.0382448555424573
chrScaffold_11_29067408_29067445,TimePoint,3,72.6902006622189,11,193.305745270407,1.13255004140698e-15,1.47520053164157e-15
chrScaffold_11_29708281_29708409,TimePoint,3,72.9045890673566,12,100.307173021756,1.01888733478959e-15,1.33138952053976e-15
chrScaffold_11_32715233_32715382,TimePoint,3,43.3303918216011,12,262.372782690408,2.09391107568872e-09,2.26963682850712e-09
chrScaffold_11_33134506_33134527,TimePoint,3,80.4558005841655,10,119.813205341034,2.45055434874301e-17,3.49225340988116e-17
chrScaffold_11_33519065_33519089,TimePoint,3,110.490583397633,8,88.3673398099974,8.6051003697857e-24,1.64975908651985e-23
chrScaffold_11_33688988_33689102,TimePoint,3,107.520845285874,12,216.573403158235,3.7481396804288e-23,6.99995036207936e-23
chrScaffold_11_33783680_33783720,TimePoint,3,329.249322427361,2,42.9991812358282,4.63909902804882e-71,4.74347875617992e-70
chrScaffold_11_33823710_33823778,TimePoint,3,129.790380187769,12,132.547945764427,6.00131795543381e-28,1.38413855851829e-27
chrScaffold_11_33993617_33993639,TimePoint,3,37.9564346050952,8,229.779241821348,2.88714321040994e-08,3.06712096898095e-08
chrScaffold_11_34242234_34242265,TimePoint,3,263.041083533409,10,107.781678445063,9.88434842782206e-57,6.41698175710988e-56
chrScaffold_11_34658994_34659018,TimePoint,3,85.1025173684959,11,53.8782767704926,2.46689443708124e-18,3.63807629122437e-18
chrScaffold_11_34905665_34905775,TimePoint,3,263.374251257812,6,34.7709983640874,8.37287086963461e-57,5.46463433885195e-56
chrScaffold_11_35219349_35219532,TimePoint,3,79.9432916471718,11,146.794935652947,3.15645752388557e-17,4.48260808079583e-17
chrScaffold_11_35379317_35379483,TimePoint,3,224.484049576799,10,90.3603478721642,2.15458023850243e-48,1.11547255385759e-47
chrScaffold_11_35380073_35380107,TimePoint,3,170.374331973123,12,218.254070391555,1.05645989826029e-36,3.4940061864296e-36
chrScaffold_11_36936613_36936816,TimePoint,3,160.809852561714,10,38.2425221554457,1.22562188306219e-34,3.75021957734988e-34
chrScaffold_11_37558359_37558460,TimePoint,3,129.246889642588,10,242.566131653854,7.85898866090358e-28,1.80242599755677e-27
chrScaffold_11_37659684_37659739,TimePoint,3,151.218834551517,7,94.4190498522745,1.43824973488215e-32,4.05685614873655e-32
chrScaffold_11_37675175_37675225,TimePoint,3,267.886706082139,8,112.557346456552,8.8444073127663e-58,5.93010260806789e-57
chrScaffold_11_38205594_38205629,TimePoint,3,197.293152983051,7,175.480804807671,1.62187361141543e-42,6.98259270598852e-42
chrScaffold_11_39169928_39169953,TimePoint,3,50.8934461536382,10,173.672276680853,5.15459577452112e-11,5.84536877572774e-11
chrScaffold_11_39270971_39271006,TimePoint,3,147.948837122878,11,180.642928511498,7.29827621311987e-32,2.0168884940311e-31
chrScaffold_11_40571253_40571287,TimePoint,3,107.642568645315,8,72.91851421366,3.52878437568401e-23,6.60033297098214e-23
chrScaffold_11_40664582_40664613,TimePoint,3,108.740600046896,10,173.021839441289,2.04811725004586e-23,3.88414198733581e-23
chrScaffold_11_40962305_40962338,TimePoint,3,153.434555112325,12,162.954181693404,4.78425878570217e-33,1.37156203973284e-32
chrScaffold_11_41762069_41762225,TimePoint,3,189.015666477326,12,388.157202507262,9.95951505647266e-41,3.90425718028497e-40
chrScaffold_11_456_521,TimePoint,3,203.106491979848,12,219.129147242327,8.99311815370675e-44,4.02721020970737e-43
chrScaffold_11_46672493_46672516,TimePoint,3,161.857966168279,11,102.064417823766,7.28039713032759e-35,2.25582001992726e-34
chrScaffold_11_46681817_46681850,TimePoint,3,74.9931363839436,12,98.768017471095,3.63561315382579e-16,4.90208498872994e-16
chrScaffold_11_47656298_47656421,TimePoint,3,99.7327375034876,8,29.7114901056883,1.77403038829646e-21,3.03589300758683e-21
chrScaffold_11_47668685_47668737,TimePoint,3,60.5220850472481,9,231.995733711574,4.54672912929863e-13,5.43216810287188e-13
chrScaffold_11_48159075_48159112,TimePoint,3,105.039257630309,10,40.7176381864578,1.28146870097252e-22,2.33634783966312e-22
chrScaffold_11_48342252_48342282,TimePoint,3,236.01344783142,6,32.4080988957035,6.9273636039258e-51,3.85584573268047e-50
chrScaffold_11_48695407_48695452,TimePoint,3,128.680373678149,8,157.368723594115,1.04098532554496e-27,2.37414311234882e-27
chrScaffold_11_49007954_49008100,TimePoint,2,199.717777025694,4,26.4844811875006,4.28386474042757e-44,1.96130673003904e-43
chrScaffold_11_50455183_50455434,TimePoint,3,127.259391548791,11,62.7470227615472,2.1068448313621e-27,4.76955462745627e-27
chrScaffold_11_50738542_50738582,TimePoint,3,70.1796573784886,10,77.5392142401953,3.90650055019022e-15,4.98780039030531e-15
chrScaffold_11_51296545_51296567,TimePoint,3,113.999594805475,8,57.0807554641673,1.51166286154261e-24,3.00131121539286e-24
chrScaffold_11_5224494_5224854,TimePoint,3,46.2349807682575,12,95.4827723631273,5.05513477330548e-10,5.56291512721599e-10
chrScaffold_11_6440163_6440320,TimePoint,3,136.482192003958,12,316.263261526007,2.1671772216854e-29,5.40472855895932e-29
chrScaffold_11_9527402_9527481,TimePoint,3,86.6581795871833,12,325.239168890698,1.14337271132542e-18,1.71087599609304e-18
chrScaffold_11_9728143_9728175,TimePoint,3,96.8356717115093,2,32.8151646510281,7.44348262023257e-21,1.23923380936572e-20
chrScaffold_12_1101602_1101660,TimePoint,3,95.4023632822688,10,163.664595671875,1.51301208618106e-20,2.47528777299221e-20
chrScaffold_12_114718_114734,TimePoint,3,82.1435744340156,8,87.8308705736998,1.06455965378077e-17,1.54034751791156e-17
chrScaffold_12_12000082_12000124,TimePoint,3,172.337938314218,8,63.401461807904,3.980348816975e-37,1.3528775618915e-36
chrScaffold_12_12060864_12060910,TimePoint,3,174.975507026081,11,207.111649373396,1.07260842050658e-37,3.77103304286985e-37
chrScaffold_12_16101081_16101327,TimePoint,3,90.0179366349772,12,210.599050437933,2.17122389494128e-19,3.33011464886619e-19
chrScaffold_12_16103806_16104060,TimePoint,3,46.3273055639542,12,73.633068022694,4.83170307353337e-10,5.32659449346402e-10
chrScaffold_12_16502260_16502279,TimePoint,2,156.256327345898,3,0.0437070072688505,1.17319346614761e-34,3.59877095740778e-34
chrScaffold_12_16830531_16830597,TimePoint,3,141.08743951205,11,200.624607291726,2.20283582672631e-30,5.75080757317699e-30
chrScaffold_12_17655785_17655796,TimePoint,3,135.664321468672,9,52.0147087442174,3.25241803052728e-29,7.98143384691396e-29
chrScaffold_12_1832692_1832837,TimePoint,2,77.1241325313892,5,48.0751109447436,1.78939990529211e-17,2.55896699742823e-17
chrScaffold_12_19367612_19368347,TimePoint,3,218.626132884452,12,298.828316195567,3.97834608289171e-47,1.99242067090128e-46
chrScaffold_12_20297350_20297366,TimePoint,3,131.902781991644,3,1.24018676530533,2.10376749609379e-28,4.97364685492693e-28
chrScaffold_12_20778830_20778859,TimePoint,3,316.096534904347,12,392.411951503824,3.26382578397097e-68,2.86051016923741e-67
chrScaffold_12_21584070_21584180,TimePoint,3,239.446728628985,7,127.69471296328,1.25357566503268e-51,7.28975043125639e-51
chrScaffold_12_22566382_22566395,TimePoint,3,57.8777120394999,9,49.6710080530587,1.66927719700309e-12,1.96753421779327e-12
chrScaffold_12_22863641_22863723,TimePoint,3,73.0168168972149,12,105.917877759712,9.64009724632392e-16,1.26102338179525e-15
